file,language,function,signature,ploc_file,lloc_file,cyclomatic,fan_in,fan_out
ITK/Modules/Registration/FEM/include/itkNCCRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),172,65,1,0,0
ITK/Modules/Registration/FEM/include/itkNCCRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),172,65,1,0,0
ITK/Modules/Registration/FEM/include/itkMIRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),187,77,1,0,0
ITK/Modules/Registration/FEM/include/itkMIRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),187,77,1,0,0
ITK/Modules/Registration/FEM/include/itkMIRegistrationFunction.h,c,SetMinNorm,SetMinNorm(),187,77,1,0,0
ITK/Modules/Registration/FEM/include/itkMIRegistrationFunction.h,c,SetDoInverse,SetDoInverse(),187,77,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetMovingImage,GetMovingImage(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetOriginalMovingImage,GetOriginalMovingImage(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetFixedImage,GetFixedImage(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetWarpedImage,GetWarpedImage(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetJacobianImage,GetJacobianImage(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetDisplacementField,GetDisplacementField(),630,265,1,0,3
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetDisplacementField,SetDisplacementField(),630,265,1,1,7
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetMeshPixelsPerElementAtEachResolution,SetMeshPixelsPerElementAtEachResolution(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetNumberOfIntegrationPoints,SetNumberOfIntegrationPoints(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetWidthOfMetricRegion,SetWidthOfMetricRegion(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetWidthOfMetricRegion,GetWidthOfMetricRegion(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetMaximumIterations,SetMaximumIterations(),630,265,1,0,3
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetElasticity,SetElasticity(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetElasticity,GetElasticity(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetRho,SetRho(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetGamma,SetGamma(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetDescentDirectionMinimize,SetDescentDirectionMinimize(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetDescentDirectionMaximize,SetDescentDirectionMaximize(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetImageSize,GetImageSize(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,GetMetricType,GetMetricType(),630,265,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetElement,SetElement(),630,265,1,12,1
ITK/Modules/Registration/FEM/include/itkFEMRegistrationFilter.h,c,SetMaterial,SetMaterial(),630,265,1,0,1
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetDifferenceFunction,SetDifferenceFunction(),285,138,1,7,5
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetMetric,SetMetric(),285,138,1,0,3
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetMovingImage,SetMovingImage(),285,138,1,5,2
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetFixedImage,SetFixedImage(),285,138,1,5,2
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,GetMovingImage,GetMovingImage(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,GetFixedImage,GetFixedImage(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetMetricRadius,SetMetricRadius(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,GetMetricRadius,GetMetricRadius(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetNumberOfIntegrationPoints,SetNumberOfIntegrationPoints(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,GetNumberOfIntegrationPoints,GetNumberOfIntegrationPoints(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetDescentDirectionMinimize,SetDescentDirectionMinimize(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetDescentDirectionMaximize,SetDescentDirectionMaximize(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetGamma,SetGamma(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,GetSolution,GetSolution(),285,138,1,0,0
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,SetDisplacementField,SetDisplacementField(),285,138,1,1,7
ITK/Modules/Registration/FEM/include/itkFEMFiniteDifferenceFunctionLoad.h,c,GetDisplacementField,GetDisplacementField(),285,138,1,0,3
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,SetFixedImage,SetFixedImage(),552,231,1,5,2
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,SetMovingImage,SetMovingImage(),552,231,1,5,2
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,SetFixedPointSet,SetFixedPointSet(),552,231,1,0,0
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,SetMovingPointSet,SetMovingPointSet(),552,231,1,0,0
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,SetShrinkFactorsPerLevel,SetShrinkFactorsPerLevel(),552,231,1,0,2
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,SetShrinkFactorsPerDimension,SetShrinkFactorsPerDimension(),552,231,1,1,2
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,GetTransformOutput,GetTransformOutput(),552,231,1,0,1
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,MakeOutputTransform,MakeOutputTransform(),552,231,1,0,3
ITK/Modules/Registration/RegistrationMethodsv4/include/itkImageRegistrationMethodv4.h,c,MakeOutputTransform,MakeOutputTransform(),552,231,1,0,3
ITK/Modules/Registration/PDEDeformable/include/itkPDEDeformableRegistrationFilter.h,c,GetDisplacementField,GetDisplacementField(),273,85,1,0,3
ITK/Modules/Registration/PDEDeformable/include/itkPDEDeformableRegistrationFilter.h,c,StopRegistration,StopRegistration(),273,85,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkCurvatureRegistrationFilter.h,c,SetConstraintWeight,SetConstraintWeight(),185,50,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkCurvatureRegistrationFilter.h,c,SetTimeStep,SetTimeStep(),185,50,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkSymmetricForcesDemonsRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),220,82,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkSymmetricForcesDemonsRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),220,82,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkLevelSetMotionRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),250,99,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkLevelSetMotionRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),250,99,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkMultiResolutionPDEDeformableRegistration.h,c,is,is(),273,90,1,16,0
ITK/Modules/Registration/PDEDeformable/include/itkMultiResolutionPDEDeformableRegistration.h,c,SetArbitraryInitialDisplacementField,SetArbitraryInitialDisplacementField(),273,90,1,0,1
ITK/Modules/Registration/PDEDeformable/include/itkMultiResolutionPDEDeformableRegistration.h,c,GetDisplacementField,GetDisplacementField(),273,90,1,0,3
ITK/Modules/Registration/PDEDeformable/include/itkDemonsRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),234,90,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkDemonsRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),234,90,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkDemonsRegistrationFunction.h,c,SetUseMovingImageGradient,SetUseMovingImageGradient(),234,90,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkFastSymmetricForcesDemonsRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),215,88,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkFastSymmetricForcesDemonsRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),215,88,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkESMDemonsRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),289,119,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkESMDemonsRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),289,119,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkESMDemonsRegistrationFunction.h,c,restriction,restriction(),289,119,1,0,0
ITK/Modules/Registration/PDEDeformable/include/itkESMDemonsRegistrationFunction.h,c,SetUseGradientType,SetUseGradientType(),289,119,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkANTSNeighborhoodCorrelationImageToImageMetricv4GetValueAndDerivativeThreader.h,c,m_ANTSAssociate,m_ANTSAssociate(),271,103,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkMattesMutualInformationImageToImageMetricv4GetValueAndDerivativeThreader.h,c,m_MattesAssociate,m_MattesAssociate(),113,51,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkMattesMutualInformationImageToImageMetricv4.h,c,m_MemoryBlock,m_MemoryBlock(),323,129,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkMattesMutualInformationImageToImageMetricv4.h,c,GetNextElementAndAddOffset,GetNextElementAndAddOffset(),323,129,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkImageToImageMetricv4.h,c,SetMovingImageMask,SetMovingImageMask(),800,306,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkImageToImageMetricv4.h,c,SetFixedImageMask,SetFixedImageMask(),800,306,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkImageToImageMetricv4.h,c,SetFixedSampledPointSet,SetFixedSampledPointSet(),800,306,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkImageToImageMetricv4.h,c,FinalizeThread,FinalizeThread(),800,306,1,0,0
ITK/Modules/Registration/Metricsv4/include/itkDemonsImageToImageMetricv4GetValueAndDerivativeThreader.h,c,m_DemonsAssociate,m_DemonsAssociate(),92,32,1,0,0
ITK/Modules/Registration/Common/include/itkCommandVnlIterationUpdate.h,c,SetOptimizer,SetOptimizer(),111,29,1,0,0
ITK/Modules/Registration/Common/include/itkSimpleMultiResolutionImageRegistrationUI.h,c,SimpleMultiResolutionImageRegistrationUI,SimpleMultiResolutionImageRegistrationUI(),115,48,2,0,2
ITK/Modules/Registration/Common/include/itkSimpleMultiResolutionImageRegistrationUI.h,c,SimpleMultiResolutionImageRegistrationUI,SimpleMultiResolutionImageRegistrationUI(),115,48,2,0,2
ITK/Modules/Registration/Common/include/itkSimpleMultiResolutionImageRegistrationUI.h,c,StartNewLevel,StartNewLevel(),115,48,1,0,0
ITK/Modules/Registration/Common/include/itkSimpleMultiResolutionImageRegistrationUI.h,c,Superclass,Superclass(),115,48,1,0,1
ITK/Modules/Registration/Common/include/itkSimpleMultiResolutionImageRegistrationUI.h,c,SetNumberOfIterations,SetNumberOfIterations(),115,48,1,3,0
ITK/Modules/Registration/Common/include/itkSimpleMultiResolutionImageRegistrationUI.h,c,SetLearningRates,SetLearningRates(),115,48,1,0,0
ITK/Modules/Registration/Common/include/itkMatchCardinalityImageToImageMetric.h,c,GetMultiThreader,GetMultiThreader(),175,47,1,0,0
ITK/Modules/Registration/Common/include/itkMeanSquareRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),175,65,1,0,0
ITK/Modules/Registration/Common/include/itkMeanSquareRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),175,65,1,0,0
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,SetMovingImage,SetMovingImage(),155,64,1,5,2
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,SetFixedImage,SetFixedImage(),155,64,1,5,2
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,SetDisplacementField,SetDisplacementField(),155,64,1,1,7
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,GetDisplacementField,GetDisplacementField(),155,64,1,0,3
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,SetEnergy,SetEnergy(),155,64,1,0,0
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,SetGradientStep,SetGradientStep(),155,64,1,0,0
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,SetNormalizeGradient,SetNormalizeGradient(),155,64,1,0,0
ITK/Modules/Registration/Common/include/itkPDEDeformableRegistrationFunction.h,c,m_GradientStep,m_GradientStep(),155,64,1,0,0
ITK/Modules/Registration/Common/include/itkMutualInformationImageToImageMetric.h,c,SpatialSample,SpatialSample(),236,69,1,0,1
ITK/Modules/Registration/Common/include/itkCenteredTransformInitializer.h,c,GeometryOn,GeometryOn(),139,48,1,0,0
ITK/Modules/Registration/Common/include/itkCenteredTransformInitializer.h,c,MomentsOn,MomentsOn(),139,48,1,0,0
ITK/Modules/Registration/Common/include/itkBlockMatchingImageFilter.h,c,GetDisplacements,GetDisplacements(),204,74,1,0,1
ITK/Modules/Registration/Common/include/itkBlockMatchingImageFilter.h,c,GetSimilarities,GetSimilarities(),204,74,1,0,1
ITK/Modules/Registration/Common/include/itkLandmarkBasedTransformInitializer.h,c,SetFixedLandmarks,SetFixedLandmarks(),199,75,1,0,0
ITK/Modules/Registration/Common/include/itkLandmarkBasedTransformInitializer.h,c,SetMovingLandmarks,SetMovingLandmarks(),199,75,1,0,0
ITK/Modules/Registration/Common/include/itkLandmarkBasedTransformInitializer.h,c,SetLandmarkWeight,SetLandmarkWeight(),199,75,1,0,0
ITK/Modules/Registration/Common/include/itkCommandIterationUpdate.h,c,SetOptimizer,SetOptimizer(),112,30,1,0,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,GetNumberOfMovingImageSamples,GetNumberOfMovingImageSamples(),598,274,1,0,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,SetMovingImageMask,SetMovingImageMask(),598,274,1,0,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,SetFixedImageMask,SetFixedImageMask(),598,274,1,0,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,SetNumberOfSpatialSamples,SetNumberOfSpatialSamples(),598,274,1,2,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,GetNumberOfSpatialSamples,GetNumberOfSpatialSamples(),598,274,1,0,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,UseAllPixelsOn,UseAllPixelsOn(),598,274,1,2,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,UseAllPixelsOff,UseAllPixelsOff(),598,274,1,0,0
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,GetThreaderTransform,GetThreaderTransform(),598,274,1,0,1
ITK/Modules/Registration/Common/include/itkImageToImageMetric.h,c,FixedImageSamplePoint,FixedImageSamplePoint(),598,274,1,0,1
ITK/Modules/Registration/Common/include/itkImageRegistrationMethodImageSource.h,c,GenerateImages,GenerateImages(),128,65,1,0,6
ITK/Modules/Registration/GPUPDEDeformable/include/itkGPUPDEDeformableRegistrationFilter.h,c,GetDisplacementField,GetDisplacementField(),207,65,1,0,3
ITK/Modules/Registration/GPUPDEDeformable/include/itkGPUDemonsRegistrationFunction.h,c,SetMovingImageInterpolator,SetMovingImageInterpolator(),259,104,1,0,0
ITK/Modules/Registration/GPUPDEDeformable/include/itkGPUDemonsRegistrationFunction.h,c,GetMovingImageInterpolator,GetMovingImageInterpolator(),259,104,1,0,0
ITK/Modules/Registration/GPUPDEDeformable/include/itkGPUDemonsRegistrationFunction.h,c,SetUseMovingImageGradient,SetUseMovingImageGradient(),259,104,1,0,0
ITK/Modules/Registration/GPUPDEDeformable/include/itkGPUDemonsRegistrationFilter.h,c,RegisterOneFactory,RegisterOneFactory(),212,79,1,0,48
ITK/Modules/Registration/GPUPDEDeformable/include/itkGPUDemonsRegistrationFilter.h,c,GPUDemonsRegistrationFilterFactory,GPUDemonsRegistrationFilterFactory(),212,79,2,0,0
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,SetMovingImage,SetMovingImage(),157,65,1,5,2
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,SetFixedImage,SetFixedImage(),157,65,1,5,2
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,SetDisplacementField,SetDisplacementField(),157,65,1,1,7
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,GetDisplacementField,GetDisplacementField(),157,65,1,0,3
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,SetEnergy,SetEnergy(),157,65,1,0,0
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,SetGradientStep,SetGradientStep(),157,65,1,0,0
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,SetNormalizeGradient,SetNormalizeGradient(),157,65,1,0,0
ITK/Modules/Registration/GPUCommon/include/itkGPUPDEDeformableRegistrationFunction.h,c,GPUPDEDeformableRegistrationFunction,GPUPDEDeformableRegistrationFunction(),157,65,1,0,0
ITK/Modules/Video/Core/include/itkVideoSource.h,c,GetOutputFrameDimension,GetOutputFrameDimension(),172,51,1,0,0
ITK/Modules/Video/Core/include/itkVideoSource.h,c,BeforeThreadedGenerateData,BeforeThreadedGenerateData(),172,51,1,0,0
ITK/Modules/Video/Core/include/itkVideoSource.h,c,AfterThreadedGenerateData,AfterThreadedGenerateData(),172,51,1,0,0
ITK/Modules/Video/Core/include/itkTemporalProcessObject.h,c,BeforeTemporalStreamingGenerateData,BeforeTemporalStreamingGenerateData(),219,50,1,0,0
ITK/Modules/Video/Core/include/itkTemporalProcessObject.h,c,AfterTemporalStreamingGenerateData,AfterTemporalStreamingGenerateData(),219,50,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,GetFrameDimension,GetFrameDimension(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,GetFrameBuffer,GetFrameBuffer(),322,130,1,0,1
ITK/Modules/Video/Core/include/itkVideoStream.h,c,SetLargestPossibleSpatialRegionCache,SetLargestPossibleSpatialRegionCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,SetRequestedSpatialRegionCache,SetRequestedSpatialRegionCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,SetBufferedSpatialRegionCache,SetBufferedSpatialRegionCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,SetSpacingCache,SetSpacingCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,SetOriginCache,SetOriginCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,SetDirectionCache,SetDirectionCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkVideoStream.h,c,GetNumberOfComponentsPerPixelCache,GetNumberOfComponentsPerPixelCache(),322,130,1,0,0
ITK/Modules/Video/Core/include/itkRingBuffer.h,c,GetHeadIndex,GetHeadIndex(),110,35,1,0,0
ITK/Modules/Video/BridgeVXL/include/vidl_itk_istream.h,c,vidl_itk_istream,vidl_itk_istream(),138,35,1,0,0
ITK/Modules/Video/BridgeVXL/include/vidl_itk_istream.h,c,close,close(),138,35,1,132,15
ITK/Modules/Video/BridgeVXL/include/itkVXLVideoIOFactory.h,c,RegisterOneFactory,RegisterOneFactory(),60,17,1,0,48
ITK/Modules/Video/IO/include/itkVideoIOBase.h,c,GetReadFrom,GetReadFrom(),155,52,1,0,0
ITK/Modules/Video/IO/include/itkFileListVideoIOFactory.h,c,RegisterOneFactory,RegisterOneFactory(),61,17,1,0,48
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVImageBridge.h,c,ITKConvertIplImageBuffer,ITKConvertIplImageBuffer(),286,124,1,0,0
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVImageBridge.h,c,ITKConvertMatImageBuffer,ITKConvertMatImageBuffer(),286,124,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVImageBridge.h,c,checkMatchingTypes,checkMatchingTypes(),286,124,1,0,0
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVImageBridge.h,c,ITKConvertImageBuffer,ITKConvertImageBuffer(),286,124,1,0,11
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVImageBridge.h,c,Padding,Padding(),286,124,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromOpenCVToITK,FromOpenCVToITK(),176,76,1,0,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVBasicTypeBridge.h,c,FromITKToOpenCV,FromITKToOpenCV(),176,76,1,0,4
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVVideoIOFactory.h,c,RegisterOneFactory,RegisterOneFactory(),61,17,1,0,48
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVVideoCapture.h,c,OpenCVVideoCapture,OpenCVVideoCapture(),123,31,1,0,0
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVVideoCapture.h,c,open,open(),123,31,1,118,1
ITK/Modules/Video/BridgeOpenCV/include/itkOpenCVVideoCapture.h,c,open,open(),123,31,1,118,1
ITK/Modules/Core/Mesh/include/itkMeshRegion.h,c,SetNumberOfRegions,SetNumberOfRegions(),107,23,2,0,0
ITK/Modules/Core/Mesh/include/itkMeshRegion.h,c,SetRegion,SetRegion(),107,23,2,0,4
ITK/Modules/Core/Mesh/include/itkSimplexMeshVolumeCalculator.h,c,Visit,Visit(),191,93,2,0,4
ITK/Modules/Core/Mesh/include/itkSimplexMeshVolumeCalculator.h,c,GetCenterMap,GetCenterMap(),191,93,1,0,0
ITK/Modules/Core/Mesh/include/itkSimplexMeshVolumeCalculator.h,c,SetMesh,SetMesh(),191,93,1,1,0
ITK/Modules/Core/Mesh/include/itkTriangleMeshToBinaryImageFilter.h,c,m_Sign,m_Sign(),217,109,1,0,0
ITK/Modules/Core/Mesh/include/itkTriangleMeshToBinaryImageFilter.h,c,SetInfoImage,SetInfoImage(),217,109,2,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,SetExtractionModeToPointSeededRegions,SetExtractionModeToPointSeededRegions(),245,105,1,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,SetExtractionModeToCellSeededRegions,SetExtractionModeToCellSeededRegions(),245,105,1,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,SetExtractionModeToSpecifiedRegions,SetExtractionModeToSpecifiedRegions(),245,105,1,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,SetExtractionModeToLargestRegion,SetExtractionModeToLargestRegion(),245,105,1,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,SetExtractionModeToAllRegions,SetExtractionModeToAllRegions(),245,105,1,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,SetExtractionModeToClosestPointRegion,SetExtractionModeToClosestPointRegion(),245,105,1,0,0
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,InitializeSeedList,InitializeSeedList(),245,105,1,0,1
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,AddSeed,AddSeed(),245,105,1,0,3
ITK/Modules/Core/Mesh/include/itkConnectedRegionsMeshFilter.h,c,InitializeSpecifiedRegionList,InitializeSpecifiedRegionList(),245,105,1,0,1
