file,language,function,signature,ploc_file,lloc_file,cyclomatic,fan_in,fan_out
linux/fs/super.c,c,__super_lock,__super_lock(),1993,1035,2,2,0
linux/fs/super.c,c,super_unlock,super_unlock(),1993,1035,2,4,0
linux/fs/super.c,c,__super_lock_excl,__super_lock_excl(),1993,1035,1,4,1
linux/fs/super.c,c,super_unlock_excl,super_unlock_excl(),1993,1035,1,11,1
linux/fs/super.c,c,super_unlock_shared,super_unlock_shared(),1993,1035,1,6,1
linux/fs/super.c,c,super_flags,super_flags(),1993,1035,1,3,1
linux/fs/super.c,c,super_lock,super_lock(),1993,1035,3,6,4
linux/fs/super.c,c,super_lock_shared,super_lock_shared(),1993,1035,1,1,1
linux/fs/super.c,c,super_lock_excl,super_lock_excl(),1993,1035,1,4,1
linux/fs/super.c,c,super_wake,super_wake(),1993,1035,1,4,1
linux/fs/super.c,c,super_cache_scan,super_cache_scan(),1993,1035,1,0,5
linux/fs/super.c,c,super_cache_count,super_cache_count(),1993,1035,1,1,2
linux/fs/super.c,c,destroy_super_work,destroy_super_work(),1993,1035,1,1,1
linux/fs/super.c,c,destroy_super_rcu,destroy_super_rcu(),1993,1035,1,0,0
linux/fs/super.c,c,destroy_unused_super,destroy_unused_super(),1993,1035,2,2,2
linux/fs/super.c,c,alloc_super,alloc_super(),1993,1035,10,0,1
linux/fs/super.c,c,__put_super,__put_super(),1993,1035,2,4,0
linux/fs/super.c,c,put_super,put_super(),1993,1035,1,8,1
linux/fs/super.c,c,kill_super_notify,kill_super_notify(),1993,1035,3,2,1
linux/fs/super.c,c,deactivate_locked_super,deactivate_locked_super(),1993,1035,2,20,4
linux/fs/super.c,c,deactivate_super,deactivate_super(),1993,1035,2,14,2
linux/fs/super.c,c,grab_super,grab_super(),1993,1035,3,1,4
linux/fs/super.c,c,super_trylock_shared,super_trylock_shared(),1993,1035,5,4,1
linux/fs/super.c,c,retire_super,retire_super(),1993,1035,2,1,2
linux/fs/super.c,c,generic_shutdown_super,generic_shutdown_super(),1993,1035,1,7,11
linux/fs/super.c,c,list_for_each_entry,list_for_each_entry(),1993,1035,1,680,857
linux/fs/super.c,c,mount_capable,mount_capable(),1993,1035,2,2,0
linux/fs/super.c,c,hlist_for_each_entry,hlist_for_each_entry(),1993,1035,1,43,41
linux/fs/super.c,c,hlist_for_each_entry,hlist_for_each_entry(),1993,1035,1,43,41
linux/fs/super.c,c,drop_super,drop_super(),1993,1035,1,2,2
linux/fs/super.c,c,drop_super_exclusive,drop_super_exclusive(),1993,1035,1,1,2
linux/fs/super.c,c,first_super,first_super(),1993,1035,2,0,0
linux/fs/super.c,c,next_super,next_super(),1993,1035,1,0,0
linux/fs/super.c,c,hlist_for_each_entry,hlist_for_each_entry(),1993,1035,1,43,41
linux/fs/super.c,c,user_get_super,user_get_super(),1993,1035,1,2,3
linux/fs/super.c,c,list_for_each_entry,list_for_each_entry(),1993,1035,1,680,857
linux/fs/super.c,c,reconfigure_super,reconfigure_super(),1993,1035,1,4,7
linux/fs/super.c,c,do_emergency_remount_callback,do_emergency_remount_callback(),1993,1035,1,0,4
linux/fs/super.c,c,do_emergency_remount,do_emergency_remount(),1993,1035,1,0,0
linux/fs/super.c,c,emergency_remount,emergency_remount(),1993,1035,2,0,0
linux/fs/super.c,c,do_thaw_all_callback,do_thaw_all_callback(),1993,1035,4,0,2
linux/fs/super.c,c,do_thaw_all,do_thaw_all(),1993,1035,1,0,0
linux/fs/super.c,c,emergency_thaw_all,emergency_thaw_all(),1993,1035,2,0,0
linux/fs/super.c,c,get_active_super,get_active_super(),1993,1035,2,2,2
linux/fs/super.c,c,filesystems_freeze_callback,filesystems_freeze_callback(),1993,1035,5,0,3
linux/fs/super.c,c,filesystems_freeze,filesystems_freeze(),1993,1035,1,0,0
linux/fs/super.c,c,filesystems_thaw_callback,filesystems_thaw_callback(),1993,1035,5,0,3
linux/fs/super.c,c,filesystems_thaw,filesystems_thaw(),1993,1035,1,0,0
linux/fs/super.c,c,get_anon_bdev,get_anon_bdev(),1993,1035,3,7,0
linux/fs/super.c,c,free_anon_bdev,free_anon_bdev(),1993,1035,1,10,0
linux/fs/super.c,c,set_anon_super,set_anon_super(),1993,1035,1,5,1
linux/fs/super.c,c,kill_anon_super,kill_anon_super(),1993,1035,1,16,3
linux/fs/super.c,c,kill_litter_super,kill_litter_super(),1993,1035,2,7,2
linux/fs/super.c,c,set_anon_super_fc,set_anon_super_fc(),1993,1035,1,2,1
linux/fs/super.c,c,test_keyed_super,test_keyed_super(),1993,1035,1,0,0
linux/fs/super.c,c,test_single_super,test_single_super(),1993,1035,1,0,0
linux/fs/super.c,c,set_bdev_super,set_bdev_super(),1993,1035,1,1,0
linux/fs/super.c,c,super_s_dev_set,super_s_dev_set(),1993,1035,1,0,1
linux/fs/super.c,c,super_s_dev_test,super_s_dev_test(),1993,1035,2,0,0
linux/fs/super.c,c,sget_dev,sget_dev(),1993,1035,1,1,0
linux/fs/super.c,c,__releases,__releases(),1993,1035,1,0,102
linux/fs/super.c,c,fs_bdev_mark_dead,fs_bdev_mark_dead(),1993,1035,6,0,4
linux/fs/super.c,c,fs_bdev_sync,fs_bdev_sync(),1993,1035,2,0,2
linux/fs/super.c,c,get_bdev_super,get_bdev_super(),1993,1035,3,2,1
linux/fs/super.c,c,fs_bdev_freeze,fs_bdev_freeze(),1993,1035,4,0,3
linux/fs/super.c,c,fs_bdev_thaw,fs_bdev_thaw(),1993,1035,5,0,3
linux/fs/super.c,c,setup_bdev_super,setup_bdev_super(),1993,1035,1,1,0
linux/fs/super.c,c,kill_block_super,kill_block_super(),1993,1035,2,12,1
linux/fs/super.c,c,vfs_get_tree,vfs_get_tree(),1993,1035,11,3,3
linux/fs/super.c,c,super_setup_bdi_name,super_setup_bdi_name(),1993,1035,3,6,0
linux/fs/super.c,c,super_setup_bdi,super_setup_bdi(),1993,1035,1,9,1
linux/fs/super.c,c,sb_wait_write,sb_wait_write(),1993,1035,1,1,0
linux/fs/super.c,c,lockdep_sb_freeze_release,lockdep_sb_freeze_release(),1993,1035,2,2,0
linux/fs/super.c,c,lockdep_sb_freeze_acquire,lockdep_sb_freeze_acquire(),1993,1035,2,1,0
linux/fs/super.c,c,sb_freeze_unlock,sb_freeze_unlock(),1993,1035,2,2,0
linux/fs/super.c,c,wait_for_partially_frozen,wait_for_partially_frozen(),1993,1035,4,1,0
linux/fs/super.c,c,freeze_inc,freeze_inc(),1993,1035,1,2,0
linux/fs/super.c,c,freeze_dec,freeze_dec(),1993,1035,5,1,0
linux/fs/super.c,c,may_freeze,may_freeze(),1993,1035,1,1,0
linux/fs/super.c,c,may_unfreeze,may_unfreeze(),1993,1035,1,1,0
linux/fs/super.c,c,freeze_super,freeze_super(),1993,1035,3,11,12
linux/fs/super.c,c,thaw_super_locked,thaw_super_locked(),1993,1035,1,2,8
linux/fs/super.c,c,thaw_super,thaw_super(),1993,1035,1,9,2
linux/fs/super.c,c,sb_init_dio_done_wq,sb_init_dio_done_wq(),1993,1035,4,4,0
linux/fs/eventpoll.c,c,free_ephead,free_ephead(),2262,1096,2,3,0
linux/fs/eventpoll.c,c,list_file,list_file(),2262,1096,2,2,0
linux/fs/eventpoll.c,c,unlist_file,unlist_file(),2262,1096,3,1,1
linux/fs/eventpoll.c,c,epoll_sysctls_init,epoll_sysctls_init(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,is_file_epoll,is_file_epoll(),2262,1096,1,10,0
linux/fs/eventpoll.c,c,ep_set_ffd,ep_set_ffd(),2262,1096,1,2,0
linux/fs/eventpoll.c,c,ep_cmp_ffd,ep_cmp_ffd(),2262,1096,1,2,0
linux/fs/eventpoll.c,c,ep_is_linked,ep_is_linked(),2262,1096,1,7,0
linux/fs/eventpoll.c,c,ep_pwq_from_wait,ep_pwq_from_wait(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_item_from_wait,ep_item_from_wait(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_events_available,ep_events_available(),2262,1096,2,4,0
linux/fs/eventpoll.c,c,busy_loop_ep_timeout,busy_loop_ep_timeout(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_busy_loop_on,ep_busy_loop_on(),2262,1096,3,2,0
linux/fs/eventpoll.c,c,ep_busy_loop_end,ep_busy_loop_end(),2262,1096,2,0,2
linux/fs/eventpoll.c,c,ep_busy_loop,ep_busy_loop(),2262,1096,1,1,2
linux/fs/eventpoll.c,c,ep_set_busy_poll_napi_id,ep_set_busy_poll_napi_id(),2262,1096,1,2,1
linux/fs/eventpoll.c,c,ep_eventpoll_bp_ioctl,ep_eventpoll_bp_ioctl(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_suspend_napi_irqs,ep_suspend_napi_irqs(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_resume_napi_irqs,ep_resume_napi_irqs(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_busy_loop,ep_busy_loop(),2262,1096,1,1,2
linux/fs/eventpoll.c,c,ep_set_busy_poll_napi_id,ep_set_busy_poll_napi_id(),2262,1096,1,2,1
linux/fs/eventpoll.c,c,ep_eventpoll_bp_ioctl,ep_eventpoll_bp_ioctl(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_suspend_napi_irqs,ep_suspend_napi_irqs(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_resume_napi_irqs,ep_resume_napi_irqs(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_poll_safewake,ep_poll_safewake(),2262,1096,5,4,2
linux/fs/eventpoll.c,c,ep_poll_safewake,ep_poll_safewake(),2262,1096,5,4,2
linux/fs/eventpoll.c,c,ep_remove_wait_queue,ep_remove_wait_queue(),2262,1096,2,2,1
linux/fs/eventpoll.c,c,ep_unregister_pollwait,ep_unregister_pollwait(),2262,1096,2,2,1
linux/fs/eventpoll.c,c,ep_wakeup_source,ep_wakeup_source(),2262,1096,1,7,0
linux/fs/eventpoll.c,c,ep_pm_stay_awake,ep_pm_stay_awake(),2262,1096,2,5,1
linux/fs/eventpoll.c,c,ep_has_wakeup_source,ep_has_wakeup_source(),2262,1096,2,1,0
linux/fs/eventpoll.c,c,ep_pm_stay_awake_rcu,ep_pm_stay_awake_rcu(),2262,1096,2,1,0
linux/fs/eventpoll.c,c,ep_start_scan,ep_start_scan(),2262,1096,2,2,0
linux/fs/eventpoll.c,c,ep_done_scan,ep_done_scan(),2262,1096,1,2,2
linux/fs/eventpoll.c,c,ep_get,ep_get(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_refcount_dec_and_test,ep_refcount_dec_and_test(),2262,1096,2,3,0
linux/fs/eventpoll.c,c,ep_free,ep_free(),2262,1096,1,3,1
linux/fs/eventpoll.c,c,__ep_remove,__ep_remove(),2262,1096,9,2,6
linux/fs/eventpoll.c,c,ep_remove_safe,ep_remove_safe(),2262,1096,2,3,2
linux/fs/eventpoll.c,c,ep_clear_and_put,ep_clear_and_put(),2262,1096,7,4,6
linux/fs/eventpoll.c,c,ep_eventpoll_ioctl,ep_eventpoll_ioctl(),2262,1096,1,0,2
linux/fs/eventpoll.c,c,ep_eventpoll_release,ep_eventpoll_release(),2262,1096,2,0,1
linux/fs/eventpoll.c,c,__ep_eventpoll_poll,__ep_eventpoll_poll(),2262,1096,3,2,5
linux/fs/eventpoll.c,c,list_for_each_entry_safe,list_for_each_entry_safe(),2262,1096,10,306,456
linux/fs/eventpoll.c,c,epi_fget,epi_fget(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_item_poll,ep_item_poll(),2262,1096,1,6,4
linux/fs/eventpoll.c,c,ep_eventpoll_poll,ep_eventpoll_poll(),2262,1096,1,0,1
linux/fs/eventpoll.c,c,ep_show_fdinfo,ep_show_fdinfo(),2262,1096,3,0,1
linux/fs/eventpoll.c,c,eventpoll_release_file,eventpoll_release_file(),2262,1096,5,1,4
linux/fs/eventpoll.c,c,ep_alloc,ep_alloc(),2262,1096,2,1,0
linux/fs/eventpoll.c,c,ep_find,ep_find(),2262,1096,4,1,2
linux/fs/eventpoll.c,c,ep_find_tfd,ep_find_tfd(),2262,1096,4,1,0
linux/fs/eventpoll.c,c,get_epoll_tfile_raw_ptr,get_epoll_tfile_raw_ptr(),2262,1096,1,0,2
linux/fs/eventpoll.c,c,ep_poll_callback,ep_poll_callback(),2262,1096,1,3,8
linux/fs/eventpoll.c,c,ep_ptable_queue_proc,ep_ptable_queue_proc(),2262,1096,1,0,0
linux/fs/eventpoll.c,c,ep_rbtree_insert,ep_rbtree_insert(),2262,1096,1,1,1
linux/fs/eventpoll.c,c,path_count_inc,path_count_inc(),2262,1096,3,2,0
linux/fs/eventpoll.c,c,path_count_init,path_count_init(),2262,1096,2,1,0
linux/fs/eventpoll.c,c,reverse_path_check_proc,reverse_path_check_proc(),2262,1096,4,3,2
linux/fs/eventpoll.c,c,hlist_for_each_entry_rcu,hlist_for_each_entry_rcu(),2262,1096,1,20,18
linux/fs/eventpoll.c,c,reverse_path_check,reverse_path_check(),2262,1096,3,2,2
linux/fs/eventpoll.c,c,ep_create_wakeup_source,ep_create_wakeup_source(),2262,1096,4,2,2
linux/fs/eventpoll.c,c,ep_destroy_wakeup_source,ep_destroy_wakeup_source(),2262,1096,2,1,1
linux/fs/eventpoll.c,c,attach_epitem,attach_epitem(),2262,1096,8,1,2
linux/fs/eventpoll.c,c,ep_insert,ep_insert(),2262,1096,1,2,15
linux/fs/eventpoll.c,c,ep_modify,ep_modify(),2262,1096,1,1,7
linux/fs/eventpoll.c,c,ep_send_events,ep_send_events(),2262,1096,1,2,7
linux/fs/eventpoll.c,c,list_for_each_entry_safe,list_for_each_entry_safe(),2262,1096,10,306,456
linux/fs/eventpoll.c,c,ep_timeout_to_timespec,ep_timeout_to_timespec(),2262,1096,3,3,0
linux/fs/eventpoll.c,c,ep_autoremove_wake_function,ep_autoremove_wake_function(),2262,1096,1,0,0
linux/fs/eventpoll.c,c,ep_try_send_events,ep_try_send_events(),2262,1096,1,2,2
linux/fs/eventpoll.c,c,ep_schedule_timeout,ep_schedule_timeout(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_poll,ep_poll(),2262,1096,1,1,6
linux/fs/eventpoll.c,c,ep_loop_check_proc,ep_loop_check_proc(),2262,1096,9,1,4
linux/fs/eventpoll.c,c,ep_get_upwards_depth_proc,ep_get_upwards_depth_proc(),2262,1096,2,1,1
linux/fs/eventpoll.c,c,ep_loop_check,ep_loop_check(),2262,1096,1,1,2
linux/fs/eventpoll.c,c,clear_tfile_check_list,clear_tfile_check_list(),2262,1096,2,1,1
linux/fs/eventpoll.c,c,do_epoll_create,do_epoll_create(),2262,1096,6,2,6
linux/fs/eventpoll.c,c,SYSCALL_DEFINE1,SYSCALL_DEFINE1(),2262,1096,2,0,31
linux/fs/eventpoll.c,c,SYSCALL_DEFINE1,SYSCALL_DEFINE1(),2262,1096,2,0,31
linux/fs/eventpoll.c,c,ep_take_care_of_epollwakeup,ep_take_care_of_epollwakeup(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,ep_take_care_of_epollwakeup,ep_take_care_of_epollwakeup(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,epoll_mutex_lock,epoll_mutex_lock(),2262,1096,1,1,0
linux/fs/eventpoll.c,c,do_epoll_ctl,do_epoll_ctl(),2262,1096,1,1,9
linux/fs/eventpoll.c,c,SYSCALL_DEFINE4,SYSCALL_DEFINE4(),2262,1096,1,0,58
linux/fs/eventpoll.c,c,ep_check_params,ep_check_params(),2262,1096,1,2,1
linux/fs/eventpoll.c,c,epoll_sendevents,epoll_sendevents(),2262,1096,1,0,3
linux/fs/eventpoll.c,c,do_epoll_wait,do_epoll_wait(),2262,1096,1,3,2
linux/fs/eventpoll.c,c,SYSCALL_DEFINE4,SYSCALL_DEFINE4(),2262,1096,1,0,58
linux/fs/eventpoll.c,c,do_epoll_pwait,do_epoll_pwait(),2262,1096,1,2,1
linux/fs/eventpoll.c,c,SYSCALL_DEFINE6,SYSCALL_DEFINE6(),2262,1096,1,0,20
linux/fs/eventpoll.c,c,SYSCALL_DEFINE6,SYSCALL_DEFINE6(),2262,1096,1,0,20
linux/fs/eventpoll.c,c,do_compat_epoll_pwait,do_compat_epoll_pwait(),2262,1096,1,2,1
linux/fs/eventpoll.c,c,COMPAT_SYSCALL_DEFINE6,COMPAT_SYSCALL_DEFINE6(),2262,1096,1,0,14
linux/fs/eventpoll.c,c,COMPAT_SYSCALL_DEFINE6,COMPAT_SYSCALL_DEFINE6(),2262,1096,1,0,14
linux/fs/eventpoll.c,c,eventpoll_init,eventpoll_init(),2262,1096,3,0,1
linux/fs/bpf_fs_kfuncs.c,c,bpf_get_task_exe_file,bpf_get_task_exe_file(),374,135,1,0,0
linux/fs/bpf_fs_kfuncs.c,c,bpf_put_file,bpf_put_file(),374,135,1,0,1
linux/fs/bpf_fs_kfuncs.c,c,bpf_path_d_path,bpf_path_d_path(),374,135,3,0,1
linux/fs/bpf_fs_kfuncs.c,c,match_security_bpf_prefix,match_security_bpf_prefix(),374,135,1,2,0
linux/fs/bpf_fs_kfuncs.c,c,bpf_xattr_read_permission,bpf_xattr_read_permission(),374,135,4,1,2
linux/fs/bpf_fs_kfuncs.c,c,bpf_get_dentry_xattr,bpf_get_dentry_xattr(),374,135,1,1,2
linux/fs/bpf_fs_kfuncs.c,c,bpf_get_file_xattr,bpf_get_file_xattr(),374,135,1,0,1
linux/fs/bpf_fs_kfuncs.c,c,bpf_xattr_write_permission,bpf_xattr_write_permission(),374,135,3,2,2
linux/fs/bpf_fs_kfuncs.c,c,bpf_set_dentry_xattr_locked,bpf_set_dentry_xattr_locked(),374,135,1,1,2
linux/fs/bpf_fs_kfuncs.c,c,bpf_remove_dentry_xattr_locked,bpf_remove_dentry_xattr_locked(),374,135,3,1,2
linux/fs/bpf_fs_kfuncs.c,c,bpf_set_dentry_xattr,bpf_set_dentry_xattr(),374,135,1,0,1
linux/fs/bpf_fs_kfuncs.c,c,bpf_remove_dentry_xattr,bpf_remove_dentry_xattr(),374,135,1,0,1
linux/fs/bpf_fs_kfuncs.c,c,bpf_cgroup_read_xattr,bpf_cgroup_read_xattr(),374,135,1,0,1
linux/fs/bpf_fs_kfuncs.c,c,bpf_fs_kfuncs_filter,bpf_fs_kfuncs_filter(),374,135,1,0,0
linux/fs/bpf_fs_kfuncs.c,c,bpf_lsm_has_d_inode_locked,bpf_lsm_has_d_inode_locked(),374,135,1,0,0
linux/fs/bpf_fs_kfuncs.c,c,bpf_fs_kfuncs_init,bpf_fs_kfuncs_init(),374,135,1,0,0
linux/fs/file_table.c,c,backing_file_user_path,backing_file_user_path(),543,284,1,3,0
linux/fs/file_table.c,c,backing_file_set_user_path,backing_file_set_user_path(),543,284,1,2,0
linux/fs/file_table.c,c,file_free,file_free(),543,284,3,2,2
linux/fs/file_table.c,c,get_nr_files,get_nr_files(),543,284,1,1,0
linux/fs/file_table.c,c,get_max_files,get_max_files(),543,284,1,2,0
linux/fs/file_table.c,c,proc_nr_files,proc_nr_files(),543,284,1,0,0
linux/fs/file_table.c,c,init_fs_stat_sysctls,init_fs_stat_sysctls(),543,284,2,0,2
linux/fs/file_table.c,c,init_file,init_file(),543,284,5,3,1
linux/fs/file_table.c,c,alloc_empty_file,alloc_empty_file(),543,284,7,5,3
linux/fs/file_table.c,c,alloc_empty_file_noaccount,alloc_empty_file_noaccount(),543,284,3,3,1
linux/fs/file_table.c,c,alloc_empty_backing_file,alloc_empty_backing_file(),543,284,3,2,1
linux/fs/file_table.c,c,file_init_path,file_init_path(),543,284,1,2,0
linux/fs/file_table.c,c,alloc_file,alloc_file(),543,284,1,2,2
linux/fs/file_table.c,c,alloc_path_pseudo,alloc_path_pseudo(),543,284,1,2,3
linux/fs/file_table.c,c,alloc_file_pseudo,alloc_file_pseudo(),543,284,1,5,4
linux/fs/file_table.c,c,alloc_file_pseudo_noaccount,alloc_file_pseudo_noaccount(),543,284,1,0,5
linux/fs/file_table.c,c,alloc_file_clone,alloc_file_clone(),543,284,1,1,2
linux/fs/file_table.c,c,__fput,__fput(),543,284,9,5,8
linux/fs/file_table.c,c,delayed_fput,delayed_fput(),543,284,1,1,2
linux/fs/file_table.c,c,____fput,____fput(),543,284,1,0,1
linux/fs/file_table.c,c,flush_delayed_fput,flush_delayed_fput(),543,284,1,0,1
linux/fs/file_table.c,c,__fput_deferred,__fput_deferred(),543,284,6,2,1
linux/fs/file_table.c,c,fput,fput(),543,284,2,108,1
linux/fs/file_table.c,c,__fput_sync,__fput_sync(),543,284,2,1,1
linux/fs/file_table.c,c,fput_close_sync,fput_close_sync(),543,284,2,1,1
linux/fs/file_table.c,c,fput_close,fput_close(),543,284,2,2,1
linux/fs/file_table.c,c,files_init,files_init(),543,284,1,1,0
linux/fs/file_table.c,c,files_maxfiles_init,files_maxfiles_init(),543,284,1,1,0
linux/fs/pnode.h,c,set_mnt_shared,set_mnt_shared(),59,23,1,4,0
linux/fs/pnode.h,c,peers,peers(),59,23,2,4,0
linux/fs/fs_pin.c,c,pin_remove,pin_remove(),90,64,1,0,0
linux/fs/fs_pin.c,c,pin_insert,pin_insert(),90,64,1,0,1
linux/fs/fs_pin.c,c,pin_kill,pin_kill(),90,64,7,2,0
linux/fs/fs_pin.c,c,mnt_pin_kill,mnt_pin_kill(),90,64,3,1,1
linux/fs/fs_pin.c,c,group_pin_kill,group_pin_kill(),90,64,3,1,1
linux/fs/buffer.c,c,touch_buffer,touch_buffer(),2808,1485,1,1,0
linux/fs/buffer.c,c,__lock_buffer,__lock_buffer(),2808,1485,1,0,0
linux/fs/buffer.c,c,unlock_buffer,unlock_buffer(),2808,1485,1,123,0
linux/fs/buffer.c,c,buffer_check_dirty_writeback,buffer_check_dirty_writeback(),2808,1485,1,0,0
linux/fs/buffer.c,c,__wait_on_buffer,__wait_on_buffer(),2808,1485,1,6,0
linux/fs/buffer.c,c,buffer_io_error,buffer_io_error(),2808,1485,2,5,0
linux/fs/buffer.c,c,__end_buffer_read_notouch,__end_buffer_read_notouch(),2808,1485,2,1,1
linux/fs/buffer.c,c,end_buffer_read_sync,end_buffer_read_sync(),2808,1485,1,1,1
linux/fs/buffer.c,c,end_buffer_write_sync,end_buffer_write_sync(),2808,1485,2,2,3
linux/fs/buffer.c,c,__find_get_block_slow,__find_get_block_slow(),2808,1485,12,1,1
linux/fs/buffer.c,c,end_buffer_async_read,end_buffer_async_read(),2808,1485,1,4,2
linux/fs/buffer.c,c,verify_bh,verify_bh(),2808,1485,1,0,2
linux/fs/buffer.c,c,need_fsverity,need_fsverity(),2808,1485,2,2,0
linux/fs/buffer.c,c,decrypt_bh,decrypt_bh(),2808,1485,5,0,4
linux/fs/buffer.c,c,end_buffer_async_read_io,end_buffer_async_read_io(),2808,1485,7,0,5
linux/fs/buffer.c,c,end_buffer_async_write,end_buffer_async_write(),2808,1485,4,0,3
linux/fs/buffer.c,c,mark_buffer_async_read,mark_buffer_async_read(),2808,1485,1,1,0
linux/fs/buffer.c,c,mark_buffer_async_write_endio,mark_buffer_async_write_endio(),2808,1485,1,2,0
linux/fs/buffer.c,c,mark_buffer_async_write,mark_buffer_async_write(),2808,1485,1,1,1
linux/fs/buffer.c,c,__remove_assoc_queue,__remove_assoc_queue(),2808,1485,1,4,0
linux/fs/buffer.c,c,inode_has_buffers,inode_has_buffers(),2808,1485,1,4,0
linux/fs/buffer.c,c,osync_buffers_list,osync_buffers_list(),2808,1485,3,1,1
linux/fs/buffer.c,c,list_for_each_prev,list_for_each_prev(),2808,1485,1,1,0
linux/fs/buffer.c,c,sync_mapping_buffers,sync_mapping_buffers(),2808,1485,3,9,1
linux/fs/buffer.c,c,generic_buffers_fsync_noflush,generic_buffers_fsync_noflush(),2808,1485,1,2,2
linux/fs/buffer.c,c,generic_buffers_fsync,generic_buffers_fsync(),2808,1485,1,1,1
linux/fs/buffer.c,c,write_boundary_block,write_boundary_block(),2808,1485,1,1,2
linux/fs/buffer.c,c,mark_buffer_dirty_inode,mark_buffer_dirty_inode(),2808,1485,3,45,1
linux/fs/buffer.c,c,block_dirty_folio,block_dirty_folio(),2808,1485,5,2,1
linux/fs/buffer.c,c,fsync_buffers_list,fsync_buffers_list(),2808,1485,12,1,4
linux/fs/buffer.c,c,invalidate_inode_buffers,invalidate_inode_buffers(),2808,1485,3,10,2
linux/fs/buffer.c,c,remove_inode_buffers,remove_inode_buffers(),2808,1485,4,1,2
linux/fs/buffer.c,c,folio_alloc_buffers,folio_alloc_buffers(),2808,1485,1,3,3
linux/fs/buffer.c,c,alloc_page_buffers,alloc_page_buffers(),2808,1485,1,0,1
linux/fs/buffer.c,c,link_dev_buffers,link_dev_buffers(),2808,1485,1,1,0
linux/fs/buffer.c,c,blkdev_max_block,blkdev_max_block(),2808,1485,2,1,0
linux/fs/buffer.c,c,folio_init_buffers,folio_init_buffers(),2808,1485,1,1,1
linux/fs/buffer.c,c,grow_dev_folio,grow_dev_folio(),2808,1485,1,1,5
linux/fs/buffer.c,c,grow_buffers,grow_buffers(),2808,1485,1,1,1
linux/fs/buffer.c,c,__getblk_slow,__getblk_slow(),2808,1485,1,1,3
linux/fs/buffer.c,c,mark_buffer_dirty,mark_buffer_dirty(),2808,1485,8,160,1
linux/fs/buffer.c,c,mark_buffer_write_io_error,mark_buffer_write_io_error(),2808,1485,5,3,0
linux/fs/buffer.c,c,__brelse,__brelse(),2808,1485,2,13,0
linux/fs/buffer.c,c,__bforget,__bforget(),2808,1485,2,1,1
linux/fs/buffer.c,c,__bread_slow,__bread_slow(),2808,1485,3,1,2
linux/fs/buffer.c,c,check_irqs_on,check_irqs_on(),2808,1485,1,2,0
linux/fs/buffer.c,c,bh_lru_install,bh_lru_install(),2808,1485,5,1,1
linux/fs/buffer.c,c,lookup_bh_lru,lookup_bh_lru(),2808,1485,9,1,1
linux/fs/buffer.c,c,find_get_block_common,find_get_block_common(),2808,1485,1,2,4
linux/fs/buffer.c,c,__find_get_block,__find_get_block(),2808,1485,1,3,1
linux/fs/buffer.c,c,__find_get_block_nonatomic,__find_get_block_nonatomic(),2808,1485,1,8,1
linux/fs/buffer.c,c,bdev_getblk,bdev_getblk(),2808,1485,1,3,3
linux/fs/buffer.c,c,__breadahead,__breadahead(),2808,1485,1,1,1
linux/fs/buffer.c,c,__bread_gfp,__bread_gfp(),2808,1485,1,0,2
linux/fs/buffer.c,c,__invalidate_bh_lrus,__invalidate_bh_lrus(),2808,1485,2,2,0
linux/fs/buffer.c,c,invalidate_bh_lru,invalidate_bh_lru(),2808,1485,1,0,1
linux/fs/buffer.c,c,has_bh_in_lru,has_bh_in_lru(),2808,1485,3,0,0
linux/fs/buffer.c,c,invalidate_bh_lrus,invalidate_bh_lrus(),2808,1485,1,1,0
linux/fs/buffer.c,c,invalidate_bh_lrus_cpu,invalidate_bh_lrus_cpu(),2808,1485,1,0,1
linux/fs/buffer.c,c,folio_set_bh,folio_set_bh(),2808,1485,1,3,0
linux/fs/buffer.c,c,discard_buffer,discard_buffer(),2808,1485,2,1,1
linux/fs/buffer.c,c,block_invalidate_folio,block_invalidate_folio(),2808,1485,11,3,1
linux/fs/buffer.c,c,create_empty_buffers,create_empty_buffers(),2808,1485,1,19,1
linux/fs/buffer.c,c,clean_bdev_aliases,clean_bdev_aliases(),2808,1485,12,3,0
linux/fs/buffer.c,c,folio_create_buffers,folio_create_buffers(),2808,1485,1,3,1
linux/fs/buffer.c,c,__block_write_full_folio,__block_write_full_folio(),2808,1485,1,2,6
linux/fs/buffer.c,c,folio_zero_new_buffers,folio_zero_new_buffers(),2808,1485,7,4,1
linux/fs/buffer.c,c,iomap_to_bh,iomap_to_bh(),2808,1485,1,1,0
